0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.171593493090782159e-03 1.049501486793773036e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.920762637747070914e-03 7.661360853594542664e-02 9.323071541018015940e-02 0.000000000000000000e+00 3.673255203778205517e-03 1.373097778555186221e-01 6.701066993178240727e-01 3.498338289312576425e-04 6.996676578625152850e-04 5.247507433968865180e-04 3.498338289312576425e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.981519507186857883e-03 4.106776180698151887e-04 0.000000000000000000e+00 0.000000000000000000e+00 8.213552361396304208e-03 7.145790554414784002e-02 9.199178644763859880e-02 0.000000000000000000e+00 4.106776180698152104e-03 1.494866529774127317e-01 6.661190965092402827e-01 4.106776180698151887e-04 8.213552361396303774e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.144694533762057993e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.003215434083600838e-03 7.395498392282957856e-02 9.410503751339764633e-02 0.000000000000000000e+00 1.929260450160771639e-03 1.929260450160771578e-01 6.227224008574491210e-01 0.000000000000000000e+00 2.143622722400857316e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.343652109821264012e-03 1.842638658559056584e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.529390086604016930e-02 7.536392113506541757e-02 9.231619679380873023e-02 0.000000000000000000e+00 3.132485719550396220e-03 2.257232356734844292e-01 5.774829555924083646e-01 3.685277317118113168e-04 7.370554634236226336e-04 3.501013451262207591e-03 5.527915975677169481e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.600249066002490672e-03 2.490660024906600121e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.980074719800747202e-02 7.833125778331258282e-02 9.912826899128268643e-02 0.000000000000000000e+00 2.490660024906600229e-03 2.743462017434620259e-01 5.099626400996264408e-01 2.490660024906600121e-04 1.369863013698630148e-03 7.222914072229140621e-03 2.490660024906600121e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.381293378869670588e-03 2.203371157871543342e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.288972127354852913e-02 8.163490139914068855e-02 1.034482758620689641e-01 0.000000000000000000e+00 1.542359810510080366e-03 2.554808857552054446e-01 5.346480114575300480e-01 2.203371157871543342e-04 6.610113473614630296e-04 1.652528368403657520e-03 2.203371157871543342e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.975755506231859512e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.707529451937852036e-03 7.273348130442205961e-02 9.817312617380911932e-02 0.000000000000000000e+00 6.829434864264982393e-04 2.212736896021854083e-01 5.859655113539354865e-01 6.829434864264982393e-04 1.707358716066245598e-04 5.122076148198736849e-03 5.122076148198737066e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.443386672068057559e-03 2.025521571804739804e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.174802511646749065e-02 7.696981972858010779e-02 9.722503544662750019e-02 0.000000000000000000e+00 3.038282357707109381e-03 1.910066842211869675e-01 6.127202754709337729e-01 8.102086287218959217e-04 4.051043143609479608e-04 2.025521571804739587e-03 4.051043143609479608e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.188272836059034332e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.635420821699242258e-02 7.459114479457519542e-02 9.792580773833266250e-02 0.000000000000000000e+00 4.188272836059034332e-03 1.884722776226565588e-01 6.118867171918628278e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.393298763462305394e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.401838476690741540e-03 1.149047931713722930e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.543007222586999412e-02 7.124097176625082684e-02 1.027577150361129316e-01 0.000000000000000000e+00 6.894287590282337577e-03 1.492120814182534561e-01 6.433026920551543348e-01 8.207485226526592664e-04 1.641497045305318533e-03 9.848982271831909895e-04 1.641497045305318316e-04 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.776379477250725827e-03 1.936108422071636129e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.819941916747337685e-02 6.563407550822845937e-02 9.854791868344627004e-02 0.000000000000000000e+00 3.291384317521781067e-03 1.816069699903194445e-01 6.247821878025169307e-01 3.872216844143272258e-04 3.872216844143272258e-04 1.936108422071636129e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
