what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1323857706198
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323857708972
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1323857712000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1323857712118
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323857754795
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323857755759
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323857761596
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323857776643
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323857777580
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323857781117
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323857789455
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857789457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857789553
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857792203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857802478
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323857809146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857809148
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857809247
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857810547
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857846917
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323857854529
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857854531
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857854548
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857856203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323857883692
