what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323959232050
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959232051
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959232094
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323959238635
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959239448
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959240709
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1323959241078
started,bundle,org.eclipse.php.ui,2.1.1.v20090921-1100,"org.eclipse.php.ui",1323959241085
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1323959241102
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1323959241683
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959252141
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959287499
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323959297129
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323959304603
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959324375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959394122
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323959396027
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323959397951
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959406824
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959471355
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959476252
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959477645
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959478271
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959807194
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323959808420
