what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1323962299661
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1323962299851
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1323962300108
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1323962300371
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323962316588
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962316589
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962316616
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323962318395
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962329869
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962363523
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323962366706
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323962390890
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962390895
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962390929
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323962392018
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962403197
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962424219
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323962426679
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323962458466
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962458471
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962458509
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323962460096
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962471112
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323962564390
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323962586814
