what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323872611224
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323872614024
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323872630061
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323872631708
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323872644367
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323872671807
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323872687951
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323872693618
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323872693630
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323872693669
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323872694386
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323872883321
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323874429354
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323875634765
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323875636922
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323875650145
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323875653884
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323875689743
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323875692319
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323875835760
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1323875835998
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323875839883
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1323875872031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323875976488
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323875977546
