what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324039646853
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324039654331
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324039654338
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324039654392
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324039667415
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324039672214
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324039678242
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324043118898
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324043159150
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324043159152
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324043159172
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324043171633
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324043186791
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324043187957
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1324043193643
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324043204750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324043216651
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324043218226
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324043221262
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1324043221491
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324043221999
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324043223215
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324043224885
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1324043227019
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.redo",1324043227327
