what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870734755
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323870738290
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870738311
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870738347
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870739095
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870802690
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323870817029
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323870818013
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323870918574
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870918576
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870918616
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870919220
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870942431
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323870947998
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870948010
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870948051
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870949316
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323870973000
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323870995764
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323870998064
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323871099464
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323871099465
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323871099533
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323871100826
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323871131902
