what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1323862852099
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1323862852538
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1323862853379
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1323862853786
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323862855273
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862855275
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862855329
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862857574
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862885393
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323862895880
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862895882
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862895933
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862896469
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862940002
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323862947787
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323862987606
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323862999601
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862999605
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323862999646
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323863000453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323863047510
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323863070594
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323863070596
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323863070635
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323863071300
