what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323854441562
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854441564
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854441572
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854447215
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854469327
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323854472937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323854475493
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323854496685
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854496686
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854496717
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323854531375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854534190
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854566703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854571598
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854574704
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323854578218
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323854579993
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854579998
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854580029
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323854600995
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854602790
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323854613027
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323854619034
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323854621476
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323854622512
