what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868816025
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868816057
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868818543
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868867445
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323868872857
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868872861
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868872908
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868875486
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868907418
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323868919166
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868919168
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868919279
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868922728
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868924302
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868924949
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868926000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868927102
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868957497
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323868973215
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868973217
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868973252
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868974532
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868975830
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868976348
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323869055504
