what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.0.R200906100410,"org.eclipse.epp.usagedata.gathering",1324023058699
started,bundle,org.eclipse.epp.usagedata.recording,1.1.0.R200906100410,"org.eclipse.epp.usagedata.recording",1324023058699
started,bundle,org.eclipse.wb.core,0.9.0.r35x201105061148,"org.eclipse.wb.core",1324023058699
started,bundle,org.eclipse.wb.core.lib,0.9.0.r35x201105061148,"org.eclipse.wb.core.lib",1324023058699
started,bundle,org.eclipse.wb.swing,0.9.0.r35x201105061217,"org.eclipse.wb.swing",1324023058699
os,sysinfo,,,"linux",1324023058709
arch,sysinfo,,,"x86",1324023058709
ws,sysinfo,,,"gtk",1324023058709
locale,sysinfo,,,"en_US",1324023058709
processors,sysinfo,,,"2",1324023058710
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1324023058710
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1324023058710
java.specification.name,sysinfo,,,"Java Platform API Specification",1324023058710
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1324023058710
java.specification.version,sysinfo,,,"1.6",1324023058710
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1324023058710
java.version,sysinfo,,,"1.6.0_23",1324023058710
java.vm.info,sysinfo,,,"mixed mode",1324023058710
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1324023058710
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1324023058710
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1324023058710
java.vm.specification.version,sysinfo,,,"1.0",1324023058710
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1324023058710
java.vm.version,sysinfo,,,"19.0-b09",1324023058710
started,bundle,org.eclipse.wb.os.linux,0.9.0.r35x201105061148,"org.eclipse.wb.os.linux",1324023058867
