what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324031325567
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324031325569
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324031325580
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324031421848
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324031421849
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324031421863
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324031439572
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324031440906
stopped,bundle,com.something.eclipse.shelled.ui,1.0.5,"com.something.eclipse.shelled.ui",1324031441655
stopped,bundle,org.eclipse.dltk.tcl.testing.tcltest,1.0.0.v20090615-1430,"org.eclipse.dltk.tcl.testing.tcltest",1324031441656
stopped,bundle,org.eclipse.dltk.tcl.testing,1.0.0.v20090610-1638,"org.eclipse.dltk.tcl.testing",1324031441656
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090610-1638,"org.eclipse.dltk.testing",1324031441656
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.debug.ui",1324031441656
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1324031441662
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1324031441663
stopped,bundle,org.eclipse.pde.ds.ui,1.0.0.v20100209-maintenance,"org.eclipse.pde.ds.ui",1324031441663
stopped,bundle,org.eclipse.pde.runtime,3.4.100.v20090731,"org.eclipse.pde.runtime",1324031441663
stopped,bundle,org.eclipse.pde.ua.ui,1.0.0.v20090511,"org.eclipse.pde.ua.ui",1324031441663
stopped,bundle,org.eclipse.pde.ui.templates,3.4.100.v20090527,"org.eclipse.pde.ui.templates",1324031441663
stopped,bundle,org.eclipse.wb.swing.databinding,0.9.0.r35x201105061217,"org.eclipse.wb.swing.databinding",1324031441663
stopped,bundle,org.eclipse.wb.core.databinding,0.9.0.r35x201105061148,"org.eclipse.wb.core.databinding",1324031441663
stopped,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1324031441663
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1324031441668
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1324031441668
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1324031441670
