what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851263415
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851263425
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851263821
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851267377
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851268256
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851268544
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851268568
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851268872
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851268976
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851269152
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851269232
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271399
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271400
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271401
error,log,,,"Unable to resolve module for:L/DatasetGenerator/src/version.py",1323851271402
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323851271448
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271532
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271534
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271534
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271536
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271537
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271547
error,log,,,"Unable to find interpreter named: python 2.6. Available: python  (/hri/sit/builds/2011-08-16_17-00-00/External/python/2.6.6/lucid32/bin/python)",1323851271548
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323851271548
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1323851271563
