what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323942109306
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323942122106
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323942124365
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323942135818
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323942137229
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323942139050
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323942139828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323942171834
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323942172967
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323942214113
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323942249244
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323942250836
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323942269659
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323942270319
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323942272645
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323942274996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323942277001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323942327599
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323942365807
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323942368943
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323942378903
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323942379585
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323942397911
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323942398705
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323942406575
