what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956345319
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1323956352029
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956352054
opened,view,org.python.pydev.debug,2.0.0.2011040403,"org.python.pydev.debug.pyunit.pyUnitView",1323956354885
activated,view,org.python.pydev.debug,2.0.0.2011040403,"org.python.pydev.debug.pyunit.pyUnitView",1323956354950
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323956355350
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323956370282
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1323956396070
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1323956401458
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323956405627
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956407020
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1323956439344
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956439371
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956439828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956478259
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956494265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956504414
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323956505783
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1323956509436
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956536735
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956577398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956585761
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956626784
executed,command,,,"org.python.pydev.debug.ui.launchShortcut.python.run",1323956630050
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323956635487
