what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964809178
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964823704
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964827025
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964830106
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964861010
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964866760
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964868856
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323964897183
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964897190
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964897254
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323964897869
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1323964900727
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964913089
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964915261
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964916127
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964947303
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964949108
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.navigate.next",1323964956721
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323964956862
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323964965822
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323964967159
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323964971809
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964971820
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964971872
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964987062
