what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964422678
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964464749
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1323964506178
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964519038
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964527779
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323964544398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964544400
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964544403
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964559394
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964576517
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323964618922
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323964620073
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323964743910
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964743915
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964743969
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964757393
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964783635
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323964783727
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964784005
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964784193
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964797830
closed,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964797837
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323964801927
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964802043
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323964808973
