what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964996987
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965000581
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965005199
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323965011801
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965011803
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965011839
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965026659
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965049018
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323965064437
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965064439
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965064445
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323965074466
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965074468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965074519
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965084929
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965101866
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323965119809
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965119811
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965119838
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965130121
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965140513
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323965145561
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965145563
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965145598
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965157937
