what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.0.R200906100410,"org.eclipse.epp.usagedata.gathering",1323958885030
started,bundle,org.eclipse.epp.usagedata.recording,1.1.0.R200906100410,"org.eclipse.epp.usagedata.recording",1323958885030
started,bundle,org.eclipse.wb.core,0.9.0.r35x201105061148,"org.eclipse.wb.core",1323958885030
started,bundle,org.eclipse.wb.core.lib,0.9.0.r35x201105061148,"org.eclipse.wb.core.lib",1323958885030
started,bundle,org.eclipse.wb.swing,0.9.0.r35x201105061217,"org.eclipse.wb.swing",1323958885030
os,sysinfo,,,"linux",1323958885034
arch,sysinfo,,,"x86",1323958885034
ws,sysinfo,,,"gtk",1323958885034
locale,sysinfo,,,"en_US",1323958885034
processors,sysinfo,,,"2",1323958885035
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1323958885035
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1323958885035
java.specification.name,sysinfo,,,"Java Platform API Specification",1323958885035
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323958885035
java.specification.version,sysinfo,,,"1.6",1323958885035
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1323958885035
java.version,sysinfo,,,"1.6.0_23",1323958885035
java.vm.info,sysinfo,,,"mixed mode",1323958885035
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1323958885035
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1323958885035
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323958885035
java.vm.specification.version,sysinfo,,,"1.0",1323958885035
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1323958885035
java.vm.version,sysinfo,,,"19.0-b09",1323958885035
started,bundle,org.eclipse.wb.os.linux,0.9.0.r35x201105061148,"org.eclipse.wb.os.linux",1323958885064
