what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963275064
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1323963280955
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323963281344
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323963284883
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323963290466
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323963308419
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963308423
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963308471
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963309616
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963314066
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963354606
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963396798
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323963402041
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963402043
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963402046
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323963440321
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963440322
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963440347
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963452131
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963534774
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323963540485
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963540487
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963540503
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963553233
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323963670115
