what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323879348134
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323879348143
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323879349707
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323879510263
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323879518911
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323879518913
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323879518929
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323879528970
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323879543849
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323880063762
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323935323411
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323936091560
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323936092426
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323936100625
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323936102896
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323936115052
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323936134105
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323936144355
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323936165648
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323936172253
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323936180985
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323936184182
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323936187152
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1323936187417
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323936192235
