what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323866851880
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323866902683
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323866919076
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323866922267
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323866923646
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323866924649
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323867051836
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323867051837
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323867051857
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323867052990
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868020877
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323868046640
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323868080931
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323868177654
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868177662
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868177680
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323868189712
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323868190890
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323868208839
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323868211092
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323868258358
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323868261844
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323868262505
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323868279526
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323868289821
