what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323850244450
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323850246339
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323850273417
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323850283105
started,bundle,org.eclipse.jdt.launching,3.5.1.v20100108_r352,"org.eclipse.jdt.launching",1323850285704
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323850289331
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323850290858
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323850295175
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1323850311550
started,bundle,org.tigris.subversion.subclipse.core,1.6.12,"org.tigris.subversion.subclipse.core",1323850311578
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1323850311740
started,bundle,org.tigris.subversion.subclipse.ui,1.6.12,"org.tigris.subversion.subclipse.ui",1323850311834
started,bundle,org.python.pydev.red_core,2.0.0.2011040403,"org.python.pydev.red_core",1323850313608
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1323850313697
opened,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323850313810
activated,perspective,org.python.pydev,2.0.0.2011040403,"org.python.pydev.ui.PythonPerspective",1323850313872
activated,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1323850313897
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.newWizard",1323850313991
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323850314166
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323850315508
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1323850316214
started,bundle,org.eclipse.wst.ws.service.policy,1.0.103.v200905151848,"org.eclipse.wst.ws.service.policy",1323850316274
started,bundle,org.eclipse.wst.command.env,1.0.408.v200903110045,"org.eclipse.wst.command.env",1323850316343
started,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1323850316347
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1323850316605
