what,kind,bundleId,bundleVersion,description,time
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964156512
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964163454
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323964164052
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323964178271
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323964224062
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964224063
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964224068
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964237992
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964245682
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323964257754
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964257761
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964257765
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964269345
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964288781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1323964296076
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964307327
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964324768
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323964329099
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964329101
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964329126
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323964375393
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964375395
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964375401
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964388388
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323964419727
