what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1324036514213
processors,sysinfo,,,"2",1324036514213
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1324036514213
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1324036514213
java.specification.name,sysinfo,,,"Java Platform API Specification",1324036514213
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1324036514213
java.specification.version,sysinfo,,,"1.6",1324036514213
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1324036514213
java.version,sysinfo,,,"1.6.0_23",1324036514214
java.vm.info,sysinfo,,,"mixed mode",1324036514214
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1324036514214
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1324036514215
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1324036514215
java.vm.specification.version,sysinfo,,,"1.0",1324036514215
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1324036514215
java.vm.version,sysinfo,,,"19.0-b09",1324036514215
started,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1324036665418
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1324036665425
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1324036665433
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1324036665473
started,bundle,org.eclipse.cdt.ui,5.1.2.201002161416,"org.eclipse.cdt.ui",1324036665652
started,bundle,org.eclipse.cdt.make.ui,6.0.1.201002161416,"org.eclipse.cdt.make.ui",1324036665669
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.2.v20100608-0100-e3x,"org.eclipse.cdt.mylyn.ui",1324036665782
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1324036665790
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1324036665797
