what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858740546
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323858761189
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858761232
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858761246
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858761690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858773634
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858774819
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858801370
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323858815804
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858815806
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858815824
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323858816538
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323858819708
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323858850251
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858850253
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858850258
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323858851198
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859421514
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323859429408
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323859443254
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323859461935
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859461949
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859461957
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859480704
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859484176
