what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323945072522
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323945074654
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323945076518
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323945077688
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323945079418
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323945080163
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323945081308
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323945082085
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323945084569
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323945085291
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323945086637
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945089271
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945089278
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323945089318
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945089984
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945111846
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945124607
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945274556
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945275733
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945301929
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323945322253
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323945322906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945330635
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323945330643
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323945330684
