what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047291794
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324047296482
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047296484
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047296491
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047309085
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047337508
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324047361809
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047361811
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047361825
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047372933
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047434996
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324047469016
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047469018
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047469038
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047489598
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047642232
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324047663120
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047663127
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047663135
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047676582
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047689307
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324047694930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047694931
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047694939
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324047946357
