what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954711255
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323954712347
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323954713633
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954714216
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954776337
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954784149
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954785179
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954785789
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954797863
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323954811817
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323954813907
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954814694
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954833549
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954856845
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954859175
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954878563
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954918310
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954918875
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954919375
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323954926269
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323955073347
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323955075914
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323955105188
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323955171339
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323955234483
