what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1323961980601
processors,sysinfo,,,"2",1323961980602
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1323961980602
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1323961980602
java.specification.name,sysinfo,,,"Java Platform API Specification",1323961980602
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323961980602
java.specification.version,sysinfo,,,"1.6",1323961980602
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1323961980602
java.version,sysinfo,,,"1.6.0_23",1323961980602
java.vm.info,sysinfo,,,"mixed mode",1323961980602
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1323961980602
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1323961980602
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323961980602
java.vm.specification.version,sysinfo,,,"1.0",1323961980602
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1323961980602
java.vm.version,sysinfo,,,"19.0-b09",1323961980602
started,bundle,org.eclipse.dltk.tcl.core,1.0.0.v20090613-1432,"org.eclipse.dltk.tcl.core",1323961984290
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1323961984336
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1323961984355
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1323961984431
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1323961984441
started,bundle,org.eclipse.php.debug.ui,2.1.1.v20090921-1100,"org.eclipse.php.debug.ui",1323961984497
started,bundle,org.eclipse.php.server.ui,2.1.1.v20090707-1108,"org.eclipse.php.server.ui",1323961984505
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1323961986740
started,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1323961987931
