what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965606451
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965606477
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965619173
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965655793
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323965657724
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323965684000
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323965689570
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323965706749
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965706751
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965706764
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323965721398
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965733858
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965838969
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323965842565
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965847663
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323965848694
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324021706817
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324021714904
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324021721845
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324021766232
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324021781214
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324021987733
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324022017138
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324022017353
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324022017571
