what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1324022040361
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1324022046287
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324022049383
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022059784
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022063223
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022065934
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022084938
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022087342
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022100373
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1324022132958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1324022140367
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022143052
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022144505
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1324022148803
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022153086
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022156722
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324022168644
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022168645
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022168662
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324022180171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022180177
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022180188
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1324022196195
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022199303
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324022229629
