what,kind,bundleId,bundleVersion,description,time
activated,view,org.python.pydev.debug,2.0.0.2011040403,"org.python.pydev.debug.pyunit.pyUnitView",1323851501970
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323851502518
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323851507701
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323851508751
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323851508780
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851524609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851538990
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851541686
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851542473
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851565073
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851661375
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323851661483
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323851662366
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323851669451
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851669453
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851669565
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851679885
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851757803
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323851757874
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851760861
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1323851764885
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851764907
activated,view,org.python.pydev.debug,2.0.0.2011040403,"org.python.pydev.debug.pyunit.pyUnitView",1323851802751
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1323851806264
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323851808938
