what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951784012
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323951788108
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951789377
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951789386
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323951789431
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323951805382
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951818866
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951818874
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323951818926
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323951856040
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323951857267
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323951861579
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323951867993
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951872665
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951872673
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323951872735
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951878551
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951878560
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323951878609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951884200
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323951884208
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323951884258
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323951896549
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323951907951
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323951931958
