what,kind,bundleId,bundleVersion,description,time
locale,sysinfo,,,"en_US",1323962072932
processors,sysinfo,,,"2",1323962072932
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1323962072932
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1323962072932
java.specification.name,sysinfo,,,"Java Platform API Specification",1323962072932
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323962072932
java.specification.version,sysinfo,,,"1.6",1323962072932
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1323962072932
java.version,sysinfo,,,"1.6.0_23",1323962072932
java.vm.info,sysinfo,,,"mixed mode",1323962072932
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1323962072932
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1323962072932
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1323962072932
java.vm.specification.version,sysinfo,,,"1.0",1323962072932
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1323962072932
java.vm.version,sysinfo,,,"19.0-b09",1323962072932
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323962074685
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323962074900
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323962075009
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1323962075046
started,bundle,org.eclipse.dltk.tcl.core,1.0.0.v20090613-1432,"org.eclipse.dltk.tcl.core",1323962076152
started,bundle,org.eclipse.wst.server.core,1.1.102.v20100123,"org.eclipse.wst.server.core",1323962076222
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1323962076242
started,bundle,org.eclipse.cdt.debug.core,6.0.0.201002161416,"org.eclipse.cdt.debug.core",1323962076299
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.201002161416,"org.eclipse.cdt.debug.ui",1323962076311
