what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323875988222
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323875988225
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323875988251
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323875994606
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323875995519
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323875996317
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323876000090
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876000091
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876000112
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323876004949
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323876011624
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323876014485
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323876015168
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323876018670
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323876021402
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323876026879
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323876037237
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323876044135
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876064093
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876079714
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323876080609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876085174
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876103781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323876152050
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876152051
