what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876152070
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323876165473
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876165479
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876165482
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876166693
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876224530
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323876235701
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876235702
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876235721
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876236460
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876241823
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323876250708
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876250710
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876250746
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876254579
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876317146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876339971
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876342624
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1323876348146
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1323876348299
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1323876348676
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323876350305
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876350306
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876350327
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323876355106
