what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859485031
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859557224
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1323859561428
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1323859561866
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323859565378
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859565380
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859565383
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323859572406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1323859578244
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1323859578714
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323859580351
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859580353
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859580366
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323859613842
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859613844
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859613846
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323859632267
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859632269
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323859632281
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323859636689
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323859649950
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323859674680
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323859694593
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323859695546
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323859697209
