what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323937813290
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323937814685
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323937815017
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323937841867
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323937843232
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323937844803
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323937844812
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323937844999
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323937846297
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323937942124
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323937974997
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323937975005
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323937975028
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323937975944
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323938052451
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323938053995
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323938120172
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323938147140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323938149458
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323938152989
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323938205091
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323938205099
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323938205140
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323938208493
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323938311973
