what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323878624279
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878625835
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878625843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323878625876
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878627677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878647689
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323878649669
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323878654712
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323878664999
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878665000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878665024
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323878666601
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323878675050
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323878683460
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878723501
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878723508
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323878723659
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323878736579
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323878737810
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323878772899
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323878774444
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323878782155
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323878787238
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878797262
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323878797269
