what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1324029856765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1324029857390
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324029870263
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324029870265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324029870277
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324029896412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324029896419
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324029896436
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324029927602
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324030127230
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1324030128657
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324030131604
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324030137518
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324030137589
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324030137781
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1324030140163
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1324030143425
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324030143439
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324030143460
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324030150131
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1324030440039
closed,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324030440109
activated,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1324030442754
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324030442899
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1324030443006
