what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323868421284
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868421285
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868421328
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323868440627
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1323868455451
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1323868456349
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323868467672
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868467679
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868467732
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323868468207
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1323868493859
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323868581730
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868616307
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868619290
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868621131
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868638017
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868638777
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868688236
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868692425
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868751944
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1323868755159
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323868801749
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868801762
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1323868801765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1323868816016
